"No.","Time","Source","Destination","Protocol","Length","Info"
"3385","1224.881919","192.168.159.151","192.168.159.152","DNS","91","Standard query 0x801e A 2.ubuntu.pool.ntp.org.mydns.com"
"3386","1224.882012","192.168.159.151","192.168.159.152","DNS","91","Standard query 0xb366 AAAA 2.ubuntu.pool.ntp.org.mydns.com"
"3387","1224.882298","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0x801e No such name A 2.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3388","1224.882335","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0xb366 No such name AAAA 2.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3389","1224.882563","192.168.159.151","192.168.159.152","DNS","81","Standard query 0xb7e8 A 0.ubuntu.pool.ntp.org"
"3390","1224.882650","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x0b70 AAAA 0.ubuntu.pool.ntp.org"
"3391","1224.883138","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3392","1225.428723","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3393","1225.880809","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3394","1226.671126","192.168.159.151","192.168.159.152","DNS","79","Standard query 0x5d6e A clients4.google.com"
"3395","1226.880961","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3396","1228.377371","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3397","1229.396978","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3398","1229.887840","192.168.159.151","192.168.159.152","DNS","81","Standard query 0xb7e8 A 0.ubuntu.pool.ntp.org"
"3399","1229.887954","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x0b70 AAAA 0.ubuntu.pool.ntp.org"
"3400","1230.283721","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3401","1230.421114","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3402","1231.280753","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3403","1231.674667","192.168.159.151","192.168.159.152","DNS","79","Standard query 0x5d6e A clients4.google.com"
"3404","1232.281114","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3405","1232.672588","192.168.159.151","192.168.159.152","DNS","79","Standard query 0x6750 A clients4.google.com"
"3406","1233.383143","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3407","1233.467259","VMware_c8:d3:2f","Broadcast","ARP","60","Who has 192.168.159.152? Tell 192.168.159.154"
"3408","1233.467321","VMware_fe:64:2f","VMware_c8:d3:2f","ARP","60","192.168.159.152 is at 00:0c:29:fe:64:2f"
"3409","1233.467417","192.168.159.154","192.168.159.152","DNS","76","Standard query 0x5a72 A time.windows.com"
"3410","1233.467876","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3411","1234.389188","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3412","1234.463369","192.168.159.154","192.168.159.152","DNS","76","Standard query 0x5a72 A time.windows.com"
"3413","1234.464816","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3414","1234.883465","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0x0b70 Server failure AAAA 0.ubuntu.pool.ntp.org"
"3415","1234.883511","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0xb7e8 Server failure A 0.ubuntu.pool.ntp.org"
"3416","1234.883646","192.168.159.151","192.168.159.152","DNS","91","Standard query 0x5100 A 0.ubuntu.pool.ntp.org.mydns.com"
"3417","1234.883764","192.168.159.151","192.168.159.152","DNS","91","Standard query 0x159b AAAA 0.ubuntu.pool.ntp.org.mydns.com"
"3418","1234.883929","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0x5100 No such name A 0.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3419","1234.883962","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0x159b No such name AAAA 0.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3420","1235.412972","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3421","1235.463572","192.168.159.154","192.168.159.152","DNS","76","Standard query 0x5a72 A time.windows.com"
"3422","1235.464995","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3423","1236.672371","192.168.159.152","192.168.159.151","DNS","79","Standard query response 0x5d6e Server failure A clients4.google.com"
"3424","1236.672412","192.168.159.152","192.168.159.151","DNS","79","Standard query response 0x6750 Server failure A clients4.google.com"
"3425","1236.672575","192.168.159.151","192.168.159.152","DNS","89","Standard query 0x36d1 A clients4.google.com.mydns.com"
"3426","1236.672753","192.168.159.151","192.168.159.152","DNS","79","Standard query 0x6750 A clients4.google.com"
"3427","1236.672850","192.168.159.152","192.168.159.151","DNS","137","Standard query response 0x36d1 No such name A clients4.google.com.mydns.com SOA ubuntu.mydns.com"
"3428","1236.673207","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3429","1237.463689","192.168.159.154","192.168.159.152","DNS","76","Standard query 0x5a72 A time.windows.com"
"3430","1237.672942","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3431","1238.388637","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3432","1238.673093","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3433","1239.413248","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3434","1239.896870","VMware_fe:64:2f","VMware_9d:e8:5f","ARP","60","Who has 192.168.159.151? Tell 192.168.159.152"
"3435","1239.896906","VMware_9d:e8:5f","VMware_fe:64:2f","ARP","42","192.168.159.151 is at 00:0c:29:9d:e8:5f"
"3436","1240.436861","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3437","1241.463654","192.168.159.154","192.168.159.152","DNS","76","Standard query 0x5a72 A time.windows.com"
"3438","1241.677018","192.168.159.151","192.168.159.152","DNS","89","Standard query 0x0ee0 A clients4.google.com.mydns.com"
"3439","1241.677625","192.168.159.152","192.168.159.151","DNS","137","Standard query response 0x0ee0 No such name A clients4.google.com.mydns.com SOA ubuntu.mydns.com"
"3440","1242.074051","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3441","1243.073023","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3442","1243.393950","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3443","1243.468061","192.168.159.152","192.168.159.154","DNS","76","Standard query response 0x5a72 Server failure A time.windows.com"
"3444","1244.073112","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3445","1244.405402","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3446","1245.428779","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3447","1246.673582","192.168.159.152","192.168.159.151","DNS","79","Standard query response 0x6750 Server failure A clients4.google.com"
"3448","1246.673634","192.168.159.151","192.168.159.152","ICMP","107","Destination unreachable (Port unreachable)"
"3449","1246.818297","VMware_9d:e8:5f","VMware_fe:64:2f","ARP","42","Who has 192.168.159.152? Tell 192.168.159.151"
"3450","1246.818576","VMware_fe:64:2f","VMware_9d:e8:5f","ARP","60","192.168.159.152 is at 00:0c:29:fe:64:2f"
"3451","1248.399399","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3452","1248.473425","VMware_fe:64:2f","VMware_c8:d3:2f","ARP","60","Who has 192.168.159.154? Tell 192.168.159.152"
"3453","1248.473439","VMware_c8:d3:2f","VMware_fe:64:2f","ARP","60","192.168.159.154 is at 00:0c:29:c8:d3:2f"
"3454","1249.428943","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3455","1250.453208","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3456","1251.875923","192.168.159.151","192.168.159.152","DNS","81","Standard query 0xaa6f A 3.ubuntu.pool.ntp.org"
"3457","1251.876025","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x9950 AAAA 3.ubuntu.pool.ntp.org"
"3458","1251.877013","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3459","1252.881097","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3460","1253.405001","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3461","1253.880799","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3462","1254.420847","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3463","1255.445082","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3464","1256.236491","192.168.159.151","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3465","1256.881660","192.168.159.151","192.168.159.152","DNS","81","Standard query 0xaa6f A 3.ubuntu.pool.ntp.org"
"3466","1256.881742","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x9950 AAAA 3.ubuntu.pool.ntp.org"
"3467","1257.237735","192.168.159.151","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3468","1257.270748","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3469","1258.239010","192.168.159.151","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3470","1258.269053","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3471","1258.410569","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3472","1259.239187","192.168.159.151","239.255.255.250","SSDP","209","M-SEARCH * HTTP/1.1 "
"3473","1259.268723","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3474","1259.412734","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3475","1260.437001","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3476","1261.877245","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0xaa6f Server failure A 3.ubuntu.pool.ntp.org"
"3477","1261.877311","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0x9950 Server failure AAAA 3.ubuntu.pool.ntp.org"
"3478","1261.877507","192.168.159.151","192.168.159.152","DNS","91","Standard query 0xa35a A 3.ubuntu.pool.ntp.org.mydns.com"
"3479","1261.877617","192.168.159.151","192.168.159.152","DNS","91","Standard query 0x2d6d AAAA 3.ubuntu.pool.ntp.org.mydns.com"
"3480","1261.877903","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0xa35a No such name A 3.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3481","1261.877947","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0x2d6d No such name AAAA 3.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3482","1261.878130","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x20e9 A 1.ubuntu.pool.ntp.org"
"3483","1261.878261","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x2f6b AAAA 1.ubuntu.pool.ntp.org"
"3484","1261.878674","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3485","1262.876928","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3486","1263.416176","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3487","1263.877186","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3488","1264.437115","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3489","1265.460837","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3490","1266.883888","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x20e9 A 1.ubuntu.pool.ntp.org"
"3491","1266.884008","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x2f6b AAAA 1.ubuntu.pool.ntp.org"
"3492","1266.889078","VMware_fe:64:2f","VMware_9d:e8:5f","ARP","60","Who has 192.168.159.151? Tell 192.168.159.152"
"3493","1266.889102","VMware_9d:e8:5f","VMware_fe:64:2f","ARP","42","192.168.159.151 is at 00:0c:29:9d:e8:5f"
"3494","1267.271568","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3495","1268.268802","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3496","1268.421311","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3497","1269.268981","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3498","1269.428960","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3499","1270.453355","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3500","1271.879670","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0x20e9 Server failure A 1.ubuntu.pool.ntp.org"
"3501","1271.879746","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0x2f6b Server failure AAAA 1.ubuntu.pool.ntp.org"
"3502","1271.879942","192.168.159.151","192.168.159.152","DNS","91","Standard query 0xf9e0 A 1.ubuntu.pool.ntp.org.mydns.com"
"3503","1271.880131","192.168.159.151","192.168.159.152","DNS","91","Standard query 0x5f65 AAAA 1.ubuntu.pool.ntp.org.mydns.com"
"3504","1271.881043","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0x5f65 No such name AAAA 1.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3505","1271.882781","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0xf9e0 No such name A 1.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3506","1271.883341","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x251e A 2.ubuntu.pool.ntp.org"
"3507","1271.883571","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x35e2 AAAA 2.ubuntu.pool.ntp.org"
"3508","1271.886646","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3509","1271.906300","VMware_9d:e8:5f","VMware_fe:64:2f","ARP","42","Who has 192.168.159.152? Tell 192.168.159.151"
"3510","1271.906772","VMware_fe:64:2f","VMware_9d:e8:5f","ARP","60","192.168.159.152 is at 00:0c:29:fe:64:2f"
"3511","1272.885153","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3512","1273.426993","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3513","1273.884872","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3514","1274.452943","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3515","1275.477148","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3516","1276.884161","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x251e A 2.ubuntu.pool.ntp.org"
"3517","1276.884289","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x35e2 AAAA 2.ubuntu.pool.ntp.org"
"3518","1277.286793","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3519","1278.285181","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3520","1278.432663","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3521","1279.284732","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3522","1279.444834","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3523","1279.873184","192.168.178.1","192.168.178.255","BROWSER","243","Host Announcement DESKTOP-575THSS, Workstation, Server, NT Workstation"
"3524","1280.469002","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3525","1281.886359","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0x251e Server failure A 2.ubuntu.pool.ntp.org"
"3526","1281.886806","192.168.159.152","192.168.159.151","DNS","81","Standard query response 0x35e2 Server failure AAAA 2.ubuntu.pool.ntp.org"
"3527","1281.886897","192.168.159.151","192.168.159.152","ICMP","109","Destination unreachable (Port unreachable)"
"3528","1281.887076","192.168.159.151","192.168.159.152","DNS","91","Standard query 0xf55d A 2.ubuntu.pool.ntp.org.mydns.com"
"3529","1281.887189","192.168.159.151","192.168.159.152","DNS","91","Standard query 0xd7ea AAAA 2.ubuntu.pool.ntp.org.mydns.com"
"3530","1281.887524","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0xf55d No such name A 2.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3531","1281.887541","192.168.159.152","192.168.159.151","DNS","139","Standard query response 0xd7ea No such name AAAA 2.ubuntu.pool.ntp.org.mydns.com SOA ubuntu.mydns.com"
"3532","1281.887755","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x7aeb A 0.ubuntu.pool.ntp.org"
"3533","1281.887870","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x55f8 AAAA 0.ubuntu.pool.ntp.org"
"3534","1281.888398","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3535","1282.884845","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3536","1283.438103","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3537","1283.885247","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3538","1284.469887","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3539","1285.492844","VMware_c7:28:f6","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.150"
"3540","1286.891444","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x7aeb A 0.ubuntu.pool.ntp.org"
"3541","1286.891603","192.168.159.151","192.168.159.152","DNS","81","Standard query 0x55f8 AAAA 0.ubuntu.pool.ntp.org"
"3542","1287.289044","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
"3543","1288.288822","VMware_fe:64:2f","Broadcast","ARP","60","Who has 192.168.159.2? Tell 192.168.159.152"
